ponto,rotulo_ponto,tipo_referencia,dist_m,limiar_principal_m,associacao_principal,idacidente,data,hora,dia_sem,latitude,longitude,log1,log2,tipo_acid,feridos,feridos_gr,fatais,moto,bicicleta,onibus
P5,Joao Salomoni x Av. da Cavalhada,point,153.2,100.0,nao_contexto,728407,2023-03-31 00:00:00,09:00:00.0000000,SEXTA-FEIRA,-30.11309947844404,-51.224907419366346,ESTR JOAO SALOMONI ,,EVENTUAL,0,0,0,0,0,1
P4,Corredor Av. Vicente Monteggia,polyline,7.6,50.0,sim,728427,2023-04-01 00:00:00,08:30:00.0000000,SÁBADO,-30.111310907253717,-51.218164767983694,AV VICENTE MONTEGGIA ,,COLISÃO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,8.9,50.0,sim,728428,2023-04-02 00:00:00,16:50:00.0000000,DOMINGO,-30.10660758542717,-51.22239099969298,AV VICENTE MONTEGGIA ,,ABALROAMENTO,2,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.5,50.0,sim,728450,2023-03-31 00:00:00,20:38:00.0000000,SEXTA-FEIRA,-30.112529399247226,-51.21608695110575,AV VICENTE MONTEGGIA ,,NAO CADASTRADO,2,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.3,50.0,sim,728580,2023-04-03 00:00:00,12:30:00.0000000,SEGUNDA-FEIRA,-30.09517084399135,-51.22571289539338,R DR CAMPOS VELHO ,AV CAVALHADA,COLISÃO,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,29.0,100.0,sim,728607,2023-04-07 00:00:00,16:30:00.0000000,SEXTA-FEIRA,-30.117619585495127,-51.206653743219796,AV MONTE CRISTO ,,ABALROAMENTO,0,0,0,1,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,192.8,100.0,nao_contexto,728727,2023-04-06 00:00:00,20:00:00.0000000,QUINTA-FEIRA,-30.11344972512652,-51.17694781850421,R DR SARMENTO BARATA ,,ABALROAMENTO,1,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,12.3,100.0,sim,728780,2023-03-08 00:00:00,09:05:00.0000000,QUARTA-FEIRA,-30.113092861134255,-51.22637235465176,ESTR JOAO SALOMONI ,AV CAVALHADA,ABALROAMENTO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,6.2,100.0,sim,728934,2023-04-13 00:00:00,18:50:00.0000000,QUINTA-FEIRA,-30.11304736311254,-51.22648000717164,AV CAVALHADA ,ESTR JOAO SALOMONI,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.3,50.0,sim,728937,2023-04-09 00:00:00,06:30:00.0000000,DOMINGO,-30.0951720043065,-51.22571155428887,AV VICENTE MONTEGGIA ,AV NONOAI,ABALROAMENTO,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,34.3,100.0,sim,728939,2023-04-08 00:00:00,10:55:00.0000000,SÁBADO,-30.117665634275973,-51.20669469237328,AV RODRIGUES DA FONSECA ,AV MONTE CRISTO,ABALROAMENTO,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,97.7,100.0,sim,729190,2023-04-19 00:00:00,18:05:00.0000000,QUARTA-FEIRA,-30.117249948315383,-51.20731001705817,AV RODRIGUES DA FONSECA ,,ABALROAMENTO,1,0,0,1,0,0
P6,Rota Florestan Fernandes / Estrada Kanazawa,polyline,44.4,50.0,sim,729215,2023-04-17 00:00:00,08:20:00.0000000,SEGUNDA-FEIRA,-30.120489435201552,-51.19693243305345,ESTR TRES MENINAS ,,CHOQUE,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,1.3,50.0,sim,729224,2023-04-14 00:00:00,13:35:00.0000000,SEXTA-FEIRA,-30.10504724323407,-51.22274469584227,ESTR ARACAJU ,AV VICENTE MONTEGGIA,COLISÃO,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,153.2,100.0,nao_contexto,729235,2023-04-15 00:00:00,15:30:00.0000000,SÁBADO,-30.115886220452037,-51.210950741802435,AV RODRIGUES DA FONSECA ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,1.8,50.0,sim,729376,2023-04-20 00:00:00,14:00:00.0000000,QUINTA-FEIRA,-30.102280717189064,-51.22341585696325,AV VICENTE MONTEGGIA ,,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.0,50.0,sim,729471,2023-04-27 00:00:00,13:40:00.0000000,QUINTA-FEIRA,-30.112408295691726,-51.21598018622842,AV VICENTE MONTEGGIA ,,ABALROAMENTO,1,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,62.1,100.0,sim,729831,2023-04-29 00:00:00,14:30:00.0000000,SÁBADO,-30.115640454406403,-51.21185492724181,R ATILIO SUPERTTI ,AV RODRIGUES DA FONSECA,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,55.7,50.0,nao_contexto,729831,2023-04-29 00:00:00,14:30:00.0000000,SÁBADO,-30.115640454406403,-51.21185492724181,R ATILIO SUPERTTI ,AV RODRIGUES DA FONSECA,COLISÃO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,729837,2023-04-28 00:00:00,19:00:00.0000000,SEXTA-FEIRA,-30.113088405365218,-51.22653896379506,AV CAVALHADA ,,COLISÃO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,729840,2023-04-28 00:00:00,19:00:00.0000000,SEXTA-FEIRA,-30.113088405365218,-51.22653896379506,AV CAVALHADA ,,COLISÃO,0,0,0,0,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,68.7,100.0,sim,729847,2023-05-05 00:00:00,13:00:00.0000000,SEXTA-FEIRA,-30.118008910087443,-51.20256680882084,ESTR TRES MENINAS ,,CAPOTAGEM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.3,50.0,sim,729955,2023-05-08 00:00:00,07:30:00.0000000,SEGUNDA-FEIRA,-30.108132999607577,-51.22119659206289,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.0,50.0,sim,729969,2023-05-08 00:00:00,16:00:00.0000000,SEGUNDA-FEIRA,-30.100758606511885,-51.224732893276865,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,0,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,183.8,100.0,nao_contexto,730089,2023-05-12 00:00:00,16:00:00.0000000,SEXTA-FEIRA,-30.117396337168948,-51.20478259235562,AV BELEM VELHO ,AV RODRIGUES DA FONSECA,COLISÃO,2,1,0,1,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,152.8,100.0,nao_contexto,730089,2023-05-12 00:00:00,16:00:00.0000000,SEXTA-FEIRA,-30.117396337168948,-51.20478259235562,AV BELEM VELHO ,AV RODRIGUES DA FONSECA,COLISÃO,2,1,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,111.8,100.0,nao_contexto,730344,2023-05-18 00:00:00,22:30:00.0000000,QUINTA-FEIRA,-30.114095774463156,-51.226336796716616,AV CAVALHADA ,,ABALROAMENTO,1,1,0,0,0,0
P7,Estr. 3 Meninas x Estr. Costa Gama,point,151.8,100.0,nao_contexto,730534,2023-05-21 00:00:00,19:15:00.0000000,DOMINGO,-30.13505801110192,-51.1753743744965,ESTR COSTA GAMA ,,COLISÃO,4,1,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,101.2,100.0,nao_contexto,730623,2023-05-22 00:00:00,17:30:00.0000000,SEGUNDA-FEIRA,-30.112214096102377,-51.22674168698319,AV CAVALHADA ,,ABALROAMENTO,1,1,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.2,50.0,sim,730735,2023-05-25 00:00:00,18:30:00.0000000,QUINTA-FEIRA,-30.10729988936314,-51.222089482471354,AV VICENTE MONTEGGIA ,R AMAPA,ABALROAMENTO,0,0,0,0,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,198.7,100.0,nao_contexto,730748,2023-05-27 00:00:00,10:00:00.0000000,SÁBADO,-30.117321103154268,-51.20491046757195,ESTR CRISTIANO KRAEMER ,,CHOQUE,1,0,0,1,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,141.9,100.0,nao_contexto,730748,2023-05-27 00:00:00,10:00:00.0000000,SÁBADO,-30.117321103154268,-51.20491046757195,ESTR CRISTIANO KRAEMER ,,CHOQUE,1,0,0,1,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,114.0,100.0,nao_contexto,730934,2023-05-27 00:00:00,09:57:00.0000000,SÁBADO,-30.118006405899518,-51.202057883764105,ESTR TRES MENINAS ,,COLISÃO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,79.9,50.0,nao_contexto,731098,2023-06-05 00:00:00,12:55:00.0000000,SEGUNDA-FEIRA,-30.094882747230162,-51.22658143281252,R DR CAMPOS VELHO ,,COLISÃO,0,0,0,0,0,0
P7,Estr. 3 Meninas x Estr. Costa Gama,point,59.0,100.0,sim,731255,2023-06-02 00:00:00,08:00:00.0000000,SEXTA-FEIRA,-30.13319922966004,-51.17572672877439,ESTR COSTA GAMA ,,ABALROAMENTO,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,731533,2023-06-08 00:00:00,00:20:00.0000000,QUINTA-FEIRA,-30.09517294706255,-51.22571295825765,R DR CAMPOS VELHO ,AV CAVALHADA,ABALROAMENTO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,731653,2023-06-10 00:00:00,08:30:00.0000000,SÁBADO,-30.113088405365218,-51.22653896379506,AV CAVALHADA ,,ABALROAMENTO,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,57.1,100.0,sim,731728,2023-06-17 00:00:00,19:30:00.0000000,SÁBADO,-30.11573744326853,-51.21195309579457,R ATILIO SUPERTTI ,,ABALROAMENTO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,49.8,50.0,sim,731728,2023-06-17 00:00:00,19:30:00.0000000,SÁBADO,-30.11573744326853,-51.21195309579457,R ATILIO SUPERTTI ,,ABALROAMENTO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.1,50.0,sim,731922,2023-06-12 00:00:00,16:40:00.0000000,SEGUNDA-FEIRA,-30.104833717573833,-51.222869071491566,AV VICENTE MONTEGGIA ,,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,13.7,50.0,sim,732017,2023-06-25 00:00:00,14:20:00.0000000,DOMINGO,-30.095102953529175,-51.22569960140025,AV NONOAI ,,COLISÃO,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.6,50.0,sim,732039,2023-06-26 00:00:00,19:05:00.0000000,SEGUNDA-FEIRA,-30.111310907253717,-51.218164767983694,AV VICENTE MONTEGGIA ,,COLISÃO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,8.2,50.0,sim,732233,2023-06-27 00:00:00,17:13:00.0000000,TERÇA-FEIRA,-30.107505990978385,-51.22194106094844,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,11.2,100.0,sim,732330,2023-07-02 00:00:00,20:00:00.0000000,DOMINGO,-30.11507923115128,-51.17707438513571,ESTR COSTA GAMA ,,COLISÃO,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,91.9,100.0,sim,732381,2023-07-03 00:00:00,13:03:00.0000000,SEGUNDA-FEIRA,-30.114426397007133,-51.176678698896765,ESTR COSTA GAMA ,,COLISÃO,1,0,0,0,1,0
P5,Joao Salomoni x Av. da Cavalhada,point,70.6,100.0,sim,732526,2023-07-07 00:00:00,20:16:00.0000000,SEXTA-FEIRA,-30.112467175179514,-51.22656506636573,AV CAVALHADA ,,ABALROAMENTO,1,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,3.0,100.0,sim,732568,2023-07-04 00:00:00,08:30:00.0000000,TERÇA-FEIRA,-30.115179903626125,-51.177038513123996,ESTR COSTA GAMA ,ESTR AFONSO LOURENCO MARIANTE,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.7,50.0,sim,732718,2023-07-06 00:00:00,17:00:00.0000000,QUINTA-FEIRA,-30.10072382716994,-51.22480273235852,AV VICENTE MONTEGGIA ,AV OTTO NIEMEYER,ABALROAMENTO,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,59.4,100.0,sim,732762,2023-07-07 00:00:00,23:00:00.0000000,SEXTA-FEIRA,-30.117547051272226,-51.2069773674739,AV RODRIGUES DA FONSECA ,AV MONTE CRISTO,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.0,50.0,sim,732866,2023-07-16 00:00:00,20:00:00.0000000,DOMINGO,-30.100758606511885,-51.224732893276865,AV VICENTE MONTEGGIA ,,ATROPELAMENTO,1,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,72.0,100.0,sim,732914,2023-07-17 00:00:00,10:45:00.0000000,SEGUNDA-FEIRA,-30.115414042401195,-51.21322193899303,ESTR JOAO SALOMONI ,,COLISÃO,2,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,67.4,50.0,nao_contexto,732914,2023-07-17 00:00:00,10:45:00.0000000,SEGUNDA-FEIRA,-30.115414042401195,-51.21322193899303,ESTR JOAO SALOMONI ,,COLISÃO,2,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.2,50.0,sim,733002,2023-07-15 00:00:00,13:29:00.0000000,SÁBADO,-30.111024515220567,-51.21860347500825,AV VICENTE MONTEGGIA ,,COLISÃO,1,1,0,1,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,80.7,100.0,sim,733091,2023-07-15 00:00:00,12:00:00.0000000,SÁBADO,-30.117527072510708,-51.20719790463683,AV RODRIGUES DA FONSECA ,,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,55.5,50.0,nao_contexto,733414,2023-07-27 00:00:00,10:17:00.0000000,QUINTA-FEIRA,-30.095584436039655,-51.226156963105275,AV CAVALHADA ,,ABALROAMENTO,0,0,0,0,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,70.8,100.0,sim,733423,2023-07-28 00:00:00,17:30:00.0000000,SEXTA-FEIRA,-30.117892783206305,-51.20374638419504,ESTR CRISTIANO KRAEMER ,,COLISÃO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,163.8,100.0,nao_contexto,733444,2023-07-18 00:00:00,17:00:00.0000000,TERÇA-FEIRA,-30.114505344543232,-51.2259895236824,AV CAVALHADA ,,COLISÃO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,79.9,50.0,nao_contexto,733489,2023-07-31 00:00:00,09:40:00.0000000,SEGUNDA-FEIRA,-30.094882747230162,-51.22658143281252,R DR CAMPOS VELHO ,,COLISÃO,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,11.2,100.0,sim,733593,2023-08-01 00:00:00,07:00:00.0000000,TERÇA-FEIRA,-30.11507923115128,-51.17707438513571,ESTR COSTA GAMA ,,COLISÃO,1,1,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.5,50.0,sim,733904,2023-08-10 00:00:00,18:00:00.0000000,QUINTA-FEIRA,-30.11250444104718,-51.21584674539481,AV VICENTE MONTEGGIA ,,ABALROAMENTO,1,0,0,1,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,25.6,100.0,sim,733934,2023-08-10 00:00:00,10:50:00.0000000,QUINTA-FEIRA,-30.11824493663934,-51.203444946124975,ESTR CRISTIANO KRAEMER ,,COLISÃO,1,0,0,0,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,2.0,100.0,sim,733964,2023-08-09 00:00:00,09:21:00.0000000,QUARTA-FEIRA,-30.118306285597967,-51.20316992502019,ESTR TRES MENINAS ,ESTR CRISTIANO KRAEMER,COLISÃO,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.5,50.0,sim,733989,2023-08-10 00:00:00,17:45:00.0000000,QUINTA-FEIRA,-30.11250444104718,-51.21584674539481,AV VICENTE MONTEGGIA ,,COLISÃO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.8,50.0,sim,734001,2023-08-11 00:00:00,19:00:00.0000000,SEXTA-FEIRA,-30.105111393111745,-51.222666558851124,AV VICENTE MONTEGGIA ,,COLISÃO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.4,50.0,sim,734111,2023-08-12 00:00:00,19:50:00.0000000,SÁBADO,-30.095352079044357,-51.22549025961664,AV VICENTE MONTEGGIA ,AV CAVALHADA,NAO CADASTRADO,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,78.6,100.0,sim,734201,2023-07-27 00:00:00,17:17:00.0000000,QUINTA-FEIRA,-30.114793575000526,-51.212467758849165,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.5,50.0,sim,734201,2023-07-27 00:00:00,17:17:00.0000000,QUINTA-FEIRA,-30.114793575000526,-51.212467758849165,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,100.8,100.0,nao_contexto,734465,2023-07-26 00:00:00,03:00:00.0000000,QUARTA-FEIRA,-30.11399970055309,-51.22637396782304,AV CAVALHADA ,,COLISÃO,1,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,734854,2023-08-31 00:00:00,11:22:00.0000000,QUINTA-FEIRA,-30.113088405365218,-51.22653896379506,AV CAVALHADA ,,ABALROAMENTO,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,26.5,50.0,sim,734911,2023-08-22 00:00:00,18:00:00.0000000,TERÇA-FEIRA,-30.094951544148667,-51.22545883057683,AV NONOAI ,,COLISÃO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,6.4,100.0,sim,734959,2023-08-21 00:00:00,16:50:00.0000000,SEGUNDA-FEIRA,-30.113045042901955,-51.22648000717164,AV CAVALHADA ,ESTR JOAO SALOMONI,ABALROAMENTO,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,52.9,100.0,sim,735159,2023-09-02 00:00:00,,SÁBADO,-30.115644114246447,-51.17718872620147,ESTR COSTA GAMA ,,EVENTUAL,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,0.6,100.0,sim,735177,2023-08-30 00:00:00,06:40:00.0000000,QUARTA-FEIRA,-30.115180809938792,-51.17706357501448,ESTR AFONSO LOURENCO MARIANTE ,ESTR COSTA GAMA,ABALROAMENTO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,4.0,100.0,sim,735185,2023-08-31 00:00:00,09:00:00.0000000,QUINTA-FEIRA,-30.113088405365218,-51.22653896379506,AV CAVALHADA ,,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.9,50.0,sim,735190,2023-09-01 00:00:00,03:45:00.0000000,SEXTA-FEIRA,-30.109412969952782,-51.219779811467724,AV VICENTE MONTEGGIA ,,EVENTUAL,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.5,50.0,sim,735233,2023-09-01 00:00:00,16:30:00.0000000,SEXTA-FEIRA,-30.11330738949296,-51.21300314320252,ESTR JOAO PASSUELO ,AV VICENTE MONTEGGIA,COLISÃO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,6.8,100.0,sim,735245,2023-09-01 00:00:00,13:00:00.0000000,SEXTA-FEIRA,-30.113041562585963,-51.22647866606713,AV CAVALHADA ,ESTR JOAO SALOMONI,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.7,50.0,sim,735259,2023-09-02 00:00:00,08:05:00.0000000,SÁBADO,-30.095149276991798,-51.2257786949502,AV CAVALHADA ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,8.9,50.0,sim,735359,2023-09-05 00:00:00,18:30:00.0000000,TERÇA-FEIRA,-30.10660758542717,-51.22239099969298,AV VICENTE MONTEGGIA ,,COLISÃO,1,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,6.4,100.0,sim,735501,2023-09-09 00:00:00,15:35:00.0000000,SÁBADO,-30.113044462849302,-51.22648168355227,AV CAVALHADA ,ESTR JOAO SALOMONI,COLISÃO,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,113.5,100.0,nao_contexto,735562,2023-09-03 00:00:00,21:50:00.0000000,DOMINGO,-30.117822456387316,-51.20749999689505,AV MONTE CRISTO ,,ABALROAMENTO,0,0,0,1,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,64.7,100.0,sim,735825,2023-09-20 00:00:00,04:55:00.0000000,QUARTA-FEIRA,-30.11774360426518,-51.20699857448671,ESTR CRISTIANO KRAEMER ,AV BAHIA,QUEDA,1,1,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.9,50.0,sim,736150,2023-09-29 00:00:00,09:15:00.0000000,SEXTA-FEIRA,-30.107165997529115,-51.22220080531616,AV VICENTE MONTEGGIA ,,ABALROAMENTO,0,0,0,1,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,97.7,100.0,sim,736194,2023-09-26 00:00:00,07:20:00.0000000,TERÇA-FEIRA,-30.117249948315383,-51.20731001705817,AV RODRIGUES DA FONSECA ,,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.0,50.0,sim,736209,2023-10-01 00:00:00,00:25:00.0000000,DOMINGO,-30.11338880651166,-51.21294505868652,ESTR JOAO PASSUELO ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,736246,2023-09-27 00:00:00,10:15:00.0000000,QUARTA-FEIRA,-30.095172928932627,-51.22571295825765,AV VICENTE MONTEGGIA ,AV NONOAI,ABALROAMENTO,0,0,0,0,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,7.6,100.0,sim,736272,2023-09-28 00:00:00,18:45:00.0000000,QUINTA-FEIRA,-30.118299020114517,-51.20326817035676,ESTR CRISTIANO KRAEMER ,ESTR TRES MENINAS,ABALROAMENTO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,16.6,100.0,sim,736395,2023-10-05 00:00:00,19:20:00.0000000,QUINTA-FEIRA,-30.11309032885635,-51.226327405389775,ESTR JOAO SALOMONI ,,COLISÃO,0,0,0,0,0,0
P6,Rota Florestan Fernandes / Estrada Kanazawa,polyline,78.7,50.0,nao_contexto,736596,2023-10-03 00:00:00,18:00:00.0000000,TERÇA-FEIRA,-30.12203497231506,-51.19480650029577,ESTR TRES MENINAS ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.9,50.0,sim,736766,2023-10-09 00:00:00,20:00:00.0000000,SEGUNDA-FEIRA,-30.10705845001354,-51.222238052845874,AV VICENTE MONTEGGIA ,,COLISÃO,1,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,35.9,100.0,sim,736767,2023-10-12 00:00:00,18:00:00.0000000,QUINTA-FEIRA,-30.11771769737005,-51.20668517851985,AV RODRIGUES DA FONSECA ,,ABALROAMENTO,1,0,0,1,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,186.6,100.0,nao_contexto,737086,2023-10-16 00:00:00,17:15:00.0000000,SEGUNDA-FEIRA,-30.117323489779693,-51.20475910448603,ESTR CRISTIANO KRAEMER ,,COLISÃO,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,156.2,100.0,nao_contexto,737086,2023-10-16 00:00:00,17:15:00.0000000,SEGUNDA-FEIRA,-30.117323489779693,-51.20475910448603,ESTR CRISTIANO KRAEMER ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,65.2,50.0,nao_contexto,737146,2023-10-18 00:00:00,13:05:00.0000000,QUARTA-FEIRA,-30.095571053855902,-51.226319216260364,AV CAVALHADA ,,COLISÃO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.2,50.0,sim,737191,2023-10-23 00:00:00,18:44:00.0000000,SEGUNDA-FEIRA,-30.10382299056017,-51.2231385257175,AV VICENTE MONTEGGIA ,,ABALROAMENTO,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.7,50.0,sim,737199,2023-10-19 00:00:00,18:00:00.0000000,QUINTA-FEIRA,-30.096130186969727,-51.225181876621185,AV VICENTE MONTEGGIA ,,COLISÃO,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,79.9,50.0,nao_contexto,737243,2023-10-21 00:00:00,13:15:00.0000000,SÁBADO,-30.094882747230162,-51.22658143281252,R DR CAMPOS VELHO ,,COLISÃO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,85.0,100.0,sim,737290,2023-10-21 00:00:00,11:00:00.0000000,SÁBADO,-30.11301192242311,-51.22562204659788,ESTR JOAO SALOMONI ,,COLISÃO,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,175.3,100.0,nao_contexto,737356,2023-10-25 00:00:00,12:20:00.0000000,QUARTA-FEIRA,-30.114597077651233,-51.225930240999006,AV CAVALHADA ,,ATROPELAMENTO,1,1,0,0,0,1
P4,Corredor Av. Vicente Monteggia,polyline,5.3,50.0,sim,737432,2023-10-29 00:00:00,,DOMINGO,-30.10335459942812,-51.223119176188455,AV VICENTE MONTEGGIA ,,ABALROAMENTO,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.1,50.0,sim,737662,2023-11-06 00:00:00,08:00:00.0000000,SEGUNDA-FEIRA,-30.10585343366115,-51.222476854882046,AV VICENTE MONTEGGIA ,R MODESTO PEREIRA PINTO,ABALROAMENTO,0,0,1,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,12.3,100.0,sim,737674,2023-10-06 00:00:00,05:05:00.0000000,SEXTA-FEIRA,-30.113092861134255,-51.22637235465176,ESTR JOAO SALOMONI ,R JEROLOMO MINUZO,CHOQUE,1,0,0,0,0,0
